Customer_ID,Feedback_Score,Policy_Type,Late_Payments,Lifetime_Months,Claims_Filed,Premium_Amount,Age,Gender,Income_Level,Is_Churn
CUST_1812,7,Health,1,49,0,578,24,Other,Medium,0
CUST_1813,1,Life,2,34,3,612,51,Female,Low,0
CUST_1814,3,Auto,0,12,2,2798,84,Other,Medium,0
CUST_1815,2,Life,7,13,3,560,81,Male,Medium,0
CUST_1816,4,Auto,8,8,0,888,51,Other,Medium,0
CUST_1817,2,Auto,0,14,1,2525,50,Other,Medium,1
CUST_1818,9,Health,0,10,5,4513,39,Female,Medium,0
CUST_1819,1,Health,3,40,0,3943,40,Other,High,0
CUST_1820,7,Life,7,40,3,3323,61,Female,Low,0
CUST_1821,7,Life,8,28,5,3033,75,Female,Medium,1
CUST_1822,7,Life,1,32,1,630,43,Male,Low,0
CUST_1823,5,Life,0,33,4,1368,22,Other,Medium,0
CUST_1824,1,Auto,1,14,4,2990,45,Other,Low,1
CUST_1825,6,Life,0,58,3,847,80,Male,High,0
CUST_1826,10,Auto,3,53,0,3278,50,Other,Medium,1
CUST_1827,10,Life,10,56,5,4044,83,Male,High,0
CUST_1828,8,Life,2,20,5,3226,64,Male,Low,0
CUST_1829,5,Life,0,13,2,503,24,Female,High,0
CUST_1830,4,Health,8,60,4,1712,85,Male,High,0
CUST_1831,1,Life,2,23,2,3383,45,Female,Medium,1
CUST_1832,9,Health,3,35,5,4187,74,Male,Low,0
CUST_1833,8,Health,4,45,2,4991,52,Male,Medium,0
CUST_1834,9,Health,1,44,2,4501,46,Other,High,0
CUST_1835,1,Auto,6,43,2,805,36,Female,Medium,1
CUST_1836,4,Life,0,24,1,880,24,Female,Low,0
CUST_1837,8,Health,9,40,0,3161,24,Male,Medium,1
CUST_1838,9,Health,10,38,0,961,69,Male,Low,1
CUST_1839,3,Auto,9,7,3,1671,18,Male,Medium,1
CUST_1840,6,Auto,0,56,5,4276,49,Female,Low,0
CUST_1841,4,Auto,9,39,2,556,18,Female,Medium,1
CUST_1842,8,Life,7,30,2,2721,76,Female,Medium,0
CUST_1843,2,Life,5,57,5,3702,80,Male,High,0
CUST_1844,3,Life,7,50,3,2080,49,Other,Medium,0
CUST_1845,7,Life,8,30,5,3735,73,Male,Medium,1
CUST_1846,9,Auto,8,27,3,1057,66,Female,High,1
CUST_1847,9,Life,5,16,3,1412,79,Male,Low,0
CUST_1848,8,Life,1,33,2,4729,64,Male,Low,0
CUST_1849,1,Auto,6,24,0,2080,82,Female,Low,0
CUST_1850,5,Health,6,33,5,4773,63,Female,High,0
CUST_1851,2,Health,1,60,2,3940,84,Female,High,0
CUST_1852,6,Health,9,26,3,2684,74,Other,High,1
CUST_1853,6,Life,0,46,5,4846,80,Female,Medium,0
CUST_1854,8,Health,7,52,2,4930,29,Male,Medium,0
CUST_1855,9,Life,6,43,0,2037,58,Female,Medium,0
CUST_1856,2,Health,4,37,4,3616,77,Other,Medium,0
CUST_1857,4,Life,4,10,1,1590,47,Other,Low,0
CUST_1858,8,Health,4,10,0,3846,46,Male,Low,0
CUST_1859,4,Auto,9,22,3,3896,47,Female,High,1
CUST_1860,2,Auto,0,46,1,1151,60,Male,Medium,0
CUST_1861,5,Health,4,42,1,3883,46,Other,Medium,0
CUST_1862,3,Health,3,45,1,2088,82,Female,High,0
CUST_1863,2,Auto,9,18,2,3685,45,Female,Low,1
CUST_1864,8,Life,4,15,1,4146,81,Female,High,0
CUST_1865,6,Health,10,32,1,4391,22,Other,Low,0
CUST_1866,7,Auto,6,45,5,1044,41,Male,High,1
CUST_1867,3,Health,1,27,3,4230,49,Other,Low,0
CUST_1868,5,Health,6,13,1,4249,55,Male,Medium,0
CUST_1869,8,Life,10,27,0,3107,25,Other,Low,1
CUST_1870,10,Health,2,26,2,2017,59,Female,High,0
CUST_1871,10,Life,2,12,3,3867,73,Female,Low,0
CUST_1872,5,Life,2,33,5,2950,55,Other,Medium,0
CUST_1873,5,Health,7,32,2,1973,76,Male,High,0
CUST_1874,4,Auto,7,7,3,3651,66,Male,Low,0
CUST_1875,4,Health,2,5,5,1313,31,Other,Medium,0
CUST_1876,2,Auto,6,30,4,3428,39,Other,Low,0
CUST_1877,8,Auto,1,52,3,2728,77,Male,Medium,0
CUST_1878,9,Life,0,8,3,4925,85,Other,Low,0
CUST_1879,3,Health,5,52,0,4285,33,Female,High,0
CUST_1880,8,Auto,4,28,3,4922,37,Female,Medium,0
CUST_1881,4,Life,10,24,0,4958,23,Female,High,0
CUST_1882,1,Auto,0,56,1,1220,77,Male,Medium,1
CUST_1883,6,Auto,2,14,2,2669,69,Other,Low,1
CUST_1884,10,Auto,6,41,0,1288,37,Other,Low,1
CUST_1885,8,Auto,0,22,3,1632,53,Female,Medium,1
CUST_1886,7,Auto,2,39,5,2612,22,Other,High,0
CUST_1887,7,Life,8,49,3,3186,63,Male,High,0
CUST_1888,3,Health,10,22,3,1842,38,Other,Medium,1
CUST_1889,1,Auto,4,23,3,4142,38,Female,Medium,0
CUST_1890,9,Health,6,13,0,4369,51,Male,Medium,0
CUST_1891,5,Life,5,39,3,790,35,Other,Low,0
CUST_1892,1,Life,5,18,4,3462,76,Male,High,0
CUST_1893,8,Life,9,60,5,812,59,Other,Medium,0
CUST_1894,9,Health,2,24,5,4868,72,Male,Medium,0
CUST_1895,5,Health,1,52,2,4370,32,Female,High,0
CUST_1896,7,Auto,8,4,0,3267,75,Female,Medium,1
CUST_1897,5,Life,9,28,4,3268,49,Female,Medium,0
CUST_1898,1,Health,5,43,2,835,75,Other,High,0
CUST_1899,2,Health,6,37,5,3138,37,Female,Medium,1
CUST_1900,6,Health,8,34,1,4022,24,Female,High,1
CUST_1901,8,Health,8,40,3,1835,28,Female,Medium,0
CUST_1902,8,Health,6,22,0,2675,78,Female,Medium,0
CUST_1903,5,Life,4,33,0,2919,20,Female,High,0
CUST_1904,7,Health,9,50,3,4876,26,Other,High,0
CUST_1905,7,Health,9,43,4,1158,32,Other,High,0
CUST_1906,3,Auto,3,9,4,4952,75,Other,Medium,0
CUST_1907,2,Health,3,39,3,4896,59,Male,Medium,0
CUST_1908,10,Auto,10,17,2,4865,60,Female,Medium,0
CUST_1909,10,Health,9,35,2,3657,60,Male,Medium,0
CUST_1910,8,Health,7,27,5,4120,68,Female,Medium,0
CUST_1911,9,Health,4,16,1,4731,76,Female,Low,0
CUST_1912,6,Auto,5,51,1,3514,76,Male,Low,0
CUST_1913,7,Health,3,52,3,704,55,Male,Low,0
CUST_1914,6,Life,9,4,2,1330,79,Female,Medium,1
CUST_1915,3,Life,1,39,3,2349,49,Other,Low,0
CUST_1916,6,Health,8,37,2,1424,65,Male,Low,0
CUST_1917,6,Health,0,47,0,2145,32,Female,Low,0
CUST_1918,5,Auto,2,30,5,4805,23,Female,High,0
CUST_1919,3,Auto,3,46,5,4278,71,Male,Medium,0
CUST_1920,5,Auto,8,10,2,1009,76,Female,Low,1
CUST_1921,6,Life,4,34,0,4090,56,Male,Low,0
CUST_1922,9,Health,8,22,1,2780,56,Female,High,0
CUST_1923,7,Health,7,21,5,1161,51,Male,Low,0
CUST_1924,7,Auto,6,45,2,2947,83,Male,Medium,0
CUST_1925,8,Auto,1,41,0,1878,23,Male,Low,0
CUST_1926,3,Life,10,18,5,679,80,Female,High,0
CUST_1927,10,Life,4,8,2,1329,33,Female,Low,0
CUST_1928,3,Auto,4,29,1,2472,69,Male,Medium,1
CUST_1929,10,Auto,4,38,4,2764,80,Male,Low,0
CUST_1930,10,Life,3,14,3,4906,80,Female,Medium,1
CUST_1931,1,Auto,3,45,4,3036,84,Male,Medium,1
CUST_1932,8,Life,10,54,2,2235,83,Other,Low,1
CUST_1933,3,Life,10,50,4,1929,24,Male,High,0
CUST_1934,3,Auto,7,40,1,4971,48,Other,High,1
CUST_1935,7,Health,3,20,2,1115,20,Female,Medium,0
CUST_1936,8,Life,6,59,4,3044,39,Other,Low,0
CUST_1937,10,Auto,10,15,3,636,54,Male,Low,1
CUST_1938,5,Life,10,6,0,2899,35,Male,Low,0
CUST_1939,1,Auto,0,20,0,3698,46,Female,Low,0
CUST_1940,7,Auto,9,58,0,1949,18,Male,High,1
CUST_1941,1,Life,0,37,0,3055,19,Other,Low,0
CUST_1942,2,Life,8,46,4,4389,45,Female,Medium,0
CUST_1943,6,Auto,5,8,5,4865,46,Male,Low,1
CUST_1944,5,Auto,7,17,5,4083,56,Male,Low,0
CUST_1945,2,Health,5,11,1,2105,33,Male,Low,1
CUST_1946,4,Auto,3,59,0,3430,79,Male,High,0
CUST_1947,9,Health,7,5,4,4104,33,Male,Medium,0
CUST_1948,3,Health,9,23,3,2015,58,Male,Low,0
CUST_1949,8,Auto,4,17,0,2266,58,Female,Medium,0
CUST_1950,4,Health,7,20,3,3863,20,Female,Low,0
CUST_1951,9,Life,6,47,5,1831,43,Other,Low,0
CUST_1952,7,Health,3,56,1,4444,42,Female,Low,0
CUST_1953,9,Health,1,56,4,2361,25,Female,High,0
CUST_1954,9,Life,8,3,4,2405,47,Female,Low,1
CUST_1955,4,Health,3,38,0,888,83,Female,Medium,0
CUST_1956,4,Life,10,26,4,4608,19,Female,Low,1
CUST_1957,10,Health,4,30,1,594,42,Other,High,0
CUST_1958,3,Life,2,54,5,2481,65,Female,High,0
CUST_1959,4,Auto,9,25,5,3005,52,Other,High,1
CUST_1960,9,Auto,0,10,4,3109,44,Male,High,0
CUST_1961,10,Auto,0,20,5,2930,31,Female,Medium,0
CUST_1962,9,Life,2,59,5,3038,49,Female,Medium,0
CUST_1963,7,Auto,4,10,1,3750,74,Female,Medium,0
CUST_1964,3,Auto,9,36,3,4596,46,Male,High,1
CUST_1965,3,Auto,2,24,0,2820,31,Female,High,0
CUST_1966,6,Auto,10,32,4,2539,37,Male,Medium,0
CUST_1967,5,Health,7,17,0,1963,65,Male,Low,0
CUST_1968,7,Auto,8,3,4,1014,21,Female,Medium,1
CUST_1969,9,Health,5,20,4,844,52,Male,Low,0
CUST_1970,7,Auto,2,2,4,3136,83,Other,High,1
CUST_1971,3,Health,3,50,1,2924,31,Male,High,0
CUST_1972,10,Auto,4,24,4,3670,81,Female,Low,0
CUST_1973,7,Health,6,11,0,3929,64,Male,Medium,0
CUST_1974,7,Life,10,48,4,1333,77,Male,Low,1
CUST_1975,2,Health,1,43,4,4490,47,Other,Low,1
CUST_1976,1,Health,5,45,3,4272,35,Other,Low,1
CUST_1977,4,Life,1,32,4,2041,40,Female,High,0
CUST_1978,6,Life,2,41,1,968,35,Female,High,0
CUST_1979,7,Health,1,45,0,4368,79,Male,Medium,0
CUST_1980,6,Life,6,30,3,524,85,Other,Low,0
CUST_1981,8,Auto,7,60,2,1122,22,Male,Medium,1
CUST_1982,5,Health,6,51,0,4603,36,Other,Medium,0
CUST_1983,9,Health,0,2,0,2784,84,Other,Low,0
CUST_1984,1,Life,8,13,4,3750,48,Male,High,1
CUST_1985,9,Health,9,24,0,4152,68,Female,Low,1
CUST_1986,5,Auto,6,17,3,3935,44,Other,Medium,1
CUST_1987,4,Life,0,59,5,1058,30,Other,High,0
CUST_1988,8,Auto,1,30,2,4312,22,Other,Low,0
CUST_1989,2,Health,0,28,3,657,71,Female,High,0
CUST_1990,5,Health,6,25,3,3549,40,Female,Medium,0
CUST_1991,10,Life,6,60,5,1467,21,Female,Medium,0
CUST_1992,3,Life,5,53,0,1259,53,Other,Medium,0
CUST_1993,7,Life,8,52,0,824,72,Male,High,1
CUST_1994,3,Auto,9,53,4,2264,76,Female,Medium,1
CUST_1995,8,Auto,7,15,0,3376,71,Male,High,1
CUST_1996,4,Auto,8,4,4,3809,43,Other,High,1
CUST_1997,6,Auto,10,29,3,1835,23,Other,Medium,0
CUST_1998,1,Health,2,51,5,3109,46,Female,Low,0
CUST_1999,7,Health,4,43,3,4452,26,Female,High,0
CUST_2000,1,Life,2,57,5,3759,67,Male,High,0
CUST_2001,1,Health,5,29,2,1589,26,Male,Medium,0
CUST_2002,2,Auto,6,37,5,1064,50,Other,Low,1
CUST_2003,3,Auto,5,52,1,964,68,Female,Medium,0
CUST_2004,7,Auto,8,39,1,775,79,Female,High,1
CUST_2005,7,Life,2,32,3,1667,23,Male,Medium,0
CUST_2006,5,Health,9,21,1,4814,77,Other,Low,0
CUST_2007,7,Health,3,5,2,711,66,Female,Medium,1
CUST_2008,1,Health,8,43,4,3338,70,Male,Medium,0
CUST_2009,10,Health,5,42,0,4216,50,Female,High,0
CUST_2010,7,Health,4,1,2,3313,52,Female,High,0
CUST_2011,2,Health,10,38,1,3560,53,Male,High,1
CUST_2012,5,Auto,0,2,5,690,26,Other,High,1
CUST_2013,10,Health,10,26,4,696,33,Other,Medium,1
CUST_2014,1,Life,10,46,4,948,62,Other,Low,0
CUST_2015,10,Life,4,42,1,2603,28,Other,Medium,0
CUST_2016,2,Auto,4,23,1,2939,23,Male,Medium,1
CUST_2017,1,Life,10,50,4,2746,31,Female,Low,1
CUST_2018,1,Life,5,53,0,1103,61,Other,Medium,0
CUST_2019,10,Health,0,59,3,3321,51,Female,Low,0
CUST_2020,2,Auto,3,7,3,3993,39,Male,Medium,1
CUST_2021,7,Life,9,40,2,3631,74,Male,Low,0
CUST_2022,7,Health,8,55,5,2451,40,Male,Medium,1
CUST_2023,6,Health,6,19,0,838,59,Female,Low,0
CUST_2024,10,Auto,3,2,3,3566,60,Male,High,1
CUST_2025,6,Auto,8,32,3,4176,76,Other,Medium,1
CUST_2026,5,Auto,3,11,1,1781,47,Male,Low,1
CUST_2027,6,Auto,4,53,0,4570,19,Female,Medium,0
CUST_2028,5,Life,6,52,1,3555,31,Female,Low,0
CUST_2029,4,Health,6,15,0,4053,82,Female,Low,0
CUST_2030,1,Auto,9,18,4,1767,23,Male,High,1
CUST_2031,1,Life,0,52,3,2035,85,Male,High,0
CUST_2032,2,Life,8,27,2,678,81,Male,Medium,1
CUST_2033,8,Health,1,7,4,1841,35,Male,High,1
CUST_2034,9,Auto,4,24,1,1430,61,Other,Medium,1
CUST_2035,5,Life,4,47,0,4194,82,Other,High,0
CUST_2036,7,Auto,9,3,1,3115,56,Other,Low,1
CUST_2037,3,Life,8,18,2,4929,40,Female,Medium,0
CUST_2038,8,Health,6,8,1,1965,46,Other,Medium,1
CUST_2039,5,Health,0,46,5,2237,20,Female,High,0
CUST_2040,3,Auto,2,48,5,679,34,Female,Low,0
CUST_2041,1,Auto,9,5,3,3124,38,Other,Medium,1
CUST_2042,6,Health,6,32,5,2088,78,Female,Medium,0
CUST_2043,3,Life,5,4,3,4264,41,Male,High,0
CUST_2044,3,Health,3,33,1,739,80,Female,Low,0
CUST_2045,6,Health,2,10,2,1462,65,Female,Medium,0
CUST_2046,9,Life,10,37,2,2358,38,Female,High,0
CUST_2047,10,Health,8,10,4,4416,32,Female,High,1
CUST_2048,9,Health,3,9,1,3714,62,Other,Low,0
CUST_2049,8,Health,1,4,3,736,39,Male,High,1
CUST_2050,4,Life,5,38,3,4238,80,Male,High,0
CUST_2051,1,Auto,10,10,5,2013,36,Female,Medium,1
CUST_2052,8,Auto,3,53,2,539,48,Female,High,0
CUST_2053,4,Life,0,21,0,2273,26,Male,Low,0
CUST_2054,3,Auto,7,6,0,1750,33,Male,Low,1
CUST_2055,2,Auto,0,49,4,2787,52,Female,Medium,1
CUST_2056,7,Life,7,45,1,4755,46,Other,Medium,0
CUST_2057,7,Health,9,14,2,2083,54,Female,High,1
CUST_2058,6,Life,1,40,3,1653,26,Other,Medium,0
CUST_2059,7,Health,9,2,3,2363,67,Female,High,1
CUST_2060,10,Health,0,1,5,4313,67,Other,High,0
CUST_2061,2,Life,4,12,2,4445,47,Male,Low,1
CUST_2062,1,Auto,8,38,0,3495,38,Other,Low,1
CUST_2063,8,Health,7,45,3,3944,71,Female,Medium,0
CUST_2064,1,Health,8,23,1,4526,77,Male,Medium,0
CUST_2065,9,Health,6,3,4,4398,74,Female,Low,0
CUST_2066,7,Life,0,5,0,2719,64,Female,High,0
CUST_2067,2,Auto,1,51,3,3579,74,Male,High,1
CUST_2068,2,Auto,5,48,1,3678,34,Female,Low,0
CUST_2069,8,Life,0,6,3,4967,77,Male,Medium,0
CUST_2070,2,Life,8,20,0,3163,74,Other,Low,1
CUST_2071,4,Life,10,29,2,2175,77,Female,High,1
CUST_2072,5,Auto,3,17,2,2025,32,Other,Medium,1
CUST_2073,1,Life,3,58,4,2771,83,Male,High,1
CUST_2074,3,Life,4,44,5,1456,53,Female,Medium,0
CUST_2075,6,Life,5,54,1,2904,70,Male,Medium,0
CUST_2076,1,Auto,1,55,3,4639,21,Male,Medium,1
CUST_2077,1,Health,2,29,1,2817,63,Male,Medium,1
CUST_2078,7,Life,9,12,4,1779,42,Female,Low,0
CUST_2079,5,Auto,8,40,0,3928,56,Other,High,0
CUST_2080,3,Health,2,37,5,4663,68,Other,Medium,0
CUST_2081,3,Auto,9,4,1,788,60,Male,High,1
CUST_2082,8,Health,10,46,2,4487,74,Male,High,0
CUST_2083,7,Life,4,23,0,4115,54,Other,High,0
CUST_2084,5,Health,5,24,1,3440,25,Male,Low,0
CUST_2085,4,Auto,4,21,2,4401,66,Other,High,0
CUST_2086,5,Health,1,9,0,2841,47,Other,Medium,0
CUST_2087,10,Life,8,16,1,4081,51,Other,Medium,0
CUST_2088,5,Life,3,31,1,3322,73,Other,Low,0
CUST_2089,7,Health,3,33,2,4838,82,Male,Medium,0
CUST_2090,6,Auto,7,13,3,3275,80,Female,Low,0
CUST_2091,3,Life,8,45,0,4096,30,Other,Medium,1
CUST_2092,7,Life,8,40,5,4998,72,Female,Medium,0
CUST_2093,6,Health,1,2,3,3545,55,Male,Medium,0
CUST_2094,1,Life,4,17,2,3731,69,Other,High,1
CUST_2095,6,Life,10,40,4,2951,38,Other,High,0
CUST_2096,4,Auto,7,59,3,3503,34,Female,Low,0
CUST_2097,5,Health,4,32,5,1218,29,Female,High,0
CUST_2098,8,Life,2,23,4,1970,81,Male,High,0
CUST_2099,8,Life,5,31,3,2769,79,Other,Medium,0
CUST_2100,5,Auto,0,45,2,1626,42,Male,Medium,0
CUST_2101,2,Auto,7,50,3,4173,67,Male,High,1
CUST_2102,2,Life,4,19,2,2483,20,Male,Low,0
CUST_2103,7,Health,3,21,5,2673,59,Other,Medium,0
CUST_2104,1,Life,8,25,5,3661,48,Female,Low,0
CUST_2105,3,Health,2,60,2,4908,18,Other,Medium,0
CUST_2106,9,Health,0,35,3,1543,26,Male,Low,0
CUST_2107,6,Auto,3,19,5,3475,28,Other,High,1
CUST_2108,10,Auto,9,19,2,1247,19,Female,Low,1
CUST_2109,6,Life,5,9,2,3764,20,Male,Medium,0
CUST_2110,4,Health,10,53,5,3333,22,Female,Medium,0
CUST_2111,9,Auto,0,25,2,1682,79,Other,Low,0
CUST_2112,9,Health,10,15,4,2003,78,Other,Low,1
CUST_2113,8,Life,0,13,1,4771,48,Other,Medium,0
CUST_2114,6,Health,7,14,0,4518,32,Female,Medium,0
CUST_2115,6,Life,8,53,4,2202,84,Female,Medium,0
CUST_2116,10,Auto,6,16,3,3172,38,Male,Medium,0
CUST_2117,9,Life,7,50,1,1383,70,Female,High,0
CUST_2118,8,Life,7,58,4,1208,44,Other,Medium,0
CUST_2119,6,Health,5,55,4,4325,79,Other,High,0
CUST_2120,10,Auto,5,41,5,4436,50,Male,Low,0
CUST_2121,3,Health,0,36,1,4844,27,Male,Low,0
CUST_2122,1,Life,0,35,0,3721,80,Female,Medium,0
CUST_2123,5,Life,5,58,1,2470,24,Other,Low,0
CUST_2124,2,Auto,3,20,2,2626,44,Other,High,1
CUST_2125,6,Life,5,57,2,1056,41,Other,Medium,0
CUST_2126,6,Health,7,47,4,2742,41,Female,Low,0
CUST_2127,3,Auto,10,56,4,2831,58,Male,Low,0
CUST_2128,9,Health,10,27,3,4419,25,Female,High,0
CUST_2129,3,Life,6,22,3,4474,83,Female,Low,0
CUST_2130,4,Health,0,5,2,4115,29,Female,Medium,0
CUST_2131,1,Health,10,37,0,2962,43,Other,High,0
CUST_2132,2,Health,3,59,2,4144,47,Female,Low,0
CUST_2133,7,Life,6,3,0,3838,37,Male,Medium,1
CUST_2134,5,Health,7,14,1,2112,38,Male,High,0
CUST_2135,4,Auto,3,46,0,4151,78,Other,Low,0
CUST_2136,1,Auto,3,19,2,1133,51,Female,Medium,1
CUST_2137,4,Auto,6,36,0,649,55,Female,Low,1
CUST_2138,3,Health,1,13,1,2083,65,Other,Low,1
CUST_2139,10,Life,4,51,2,1051,51,Other,Low,0
CUST_2140,8,Auto,2,4,5,4791,62,Female,Low,1
CUST_2141,8,Life,4,36,3,4898,54,Female,Low,0
CUST_2142,5,Life,7,9,2,4094,54,Other,Medium,0
CUST_2143,5,Life,4,19,0,1966,79,Other,Medium,0
CUST_2144,5,Health,1,6,4,4573,38,Male,Medium,0
CUST_2145,4,Auto,5,14,5,4485,74,Other,High,0
CUST_2146,4,Auto,1,3,5,3925,84,Male,High,1
CUST_2147,3,Life,6,8,3,948,81,Other,Low,0
CUST_2148,10,Life,3,28,2,3857,40,Female,High,0
CUST_2149,5,Health,2,51,5,4918,55,Other,High,0
CUST_2150,6,Life,9,4,3,4641,54,Male,High,1
CUST_2151,8,Health,5,26,4,4775,74,Female,Medium,0
CUST_2152,9,Auto,6,43,4,3629,76,Female,Medium,0
CUST_2153,7,Life,6,50,3,4088,27,Male,Low,0
CUST_2154,8,Health,1,51,5,2816,76,Other,Medium,0
CUST_2155,5,Auto,10,17,5,1931,57,Other,Medium,1
CUST_2156,1,Health,4,43,1,575,21,Other,Low,1
CUST_2157,5,Auto,8,55,4,3207,70,Male,Medium,0
CUST_2158,8,Auto,2,48,3,749,68,Other,High,0
CUST_2159,8,Auto,4,17,2,3157,67,Female,High,1
CUST_2160,3,Auto,10,52,2,4355,75,Other,Low,1
CUST_2161,5,Health,3,38,3,4882,51,Male,Low,0
CUST_2162,7,Life,6,3,3,2925,34,Other,High,0
CUST_2163,5,Health,4,13,0,3804,18,Female,Medium,0
CUST_2164,10,Health,8,24,1,1937,66,Other,Medium,0
CUST_2165,8,Health,5,41,2,1681,33,Female,Medium,0
CUST_2166,3,Auto,1,48,0,1070,45,Male,Low,0
CUST_2167,9,Life,7,37,1,3819,78,Other,Medium,0
CUST_2168,4,Health,8,16,2,2214,72,Female,High,0
CUST_2169,5,Health,2,56,5,2645,39,Other,Low,0
CUST_2170,2,Auto,7,19,1,3833,42,Other,Medium,1
CUST_2171,10,Life,10,60,5,3207,75,Female,Medium,1
CUST_2172,1,Auto,5,60,4,1258,66,Female,Low,1
CUST_2173,7,Life,7,8,5,4852,28,Female,Medium,0
CUST_2174,8,Health,7,32,5,3815,34,Male,High,0
CUST_2175,2,Health,3,44,1,3104,58,Other,Medium,1
CUST_2176,1,Life,0,31,2,1428,44,Female,Medium,1
CUST_2177,1,Auto,6,48,0,3335,21,Female,Medium,0
CUST_2178,10,Auto,1,57,0,2406,81,Male,Low,1
CUST_2179,10,Life,4,41,3,1203,84,Female,High,0
CUST_2180,8,Auto,6,13,2,1586,81,Male,High,0
CUST_2181,9,Life,0,14,3,1021,21,Female,Low,1
CUST_2182,5,Auto,1,19,1,2900,26,Male,Medium,0
CUST_2183,5,Auto,7,46,4,1087,40,Female,Medium,0
CUST_2184,3,Life,10,44,5,2412,82,Male,Medium,0
CUST_2185,10,Health,4,42,5,4770,27,Male,High,0
CUST_2186,9,Auto,1,15,4,1526,40,Female,Medium,1
CUST_2187,3,Health,9,60,3,4610,28,Female,Low,1
CUST_2188,10,Life,6,49,3,4467,38,Female,Medium,0
CUST_2189,10,Health,4,46,3,884,69,Male,Low,0
CUST_2190,4,Auto,0,41,2,4855,45,Female,Low,0
CUST_2191,2,Auto,0,3,3,4023,58,Male,Low,1
CUST_2192,7,Health,0,49,1,4669,32,Other,Low,0
CUST_2193,5,Life,9,46,5,3999,64,Other,High,1
CUST_2194,3,Auto,2,54,0,3079,73,Female,High,0
CUST_2195,2,Life,5,59,3,1385,79,Male,Low,0
CUST_2196,3,Auto,6,59,3,2576,27,Other,Low,0
CUST_2197,9,Auto,10,30,5,4077,22,Male,High,1
CUST_2198,3,Auto,8,8,0,3857,40,Other,Low,0
CUST_2199,7,Health,3,36,1,934,67,Male,High,0
CUST_2200,6,Life,10,47,4,1339,39,Other,Low,1
CUST_2201,9,Life,5,53,1,4548,39,Other,High,0
CUST_2202,6,Life,9,10,1,615,59,Male,Low,1
CUST_2203,10,Auto,10,54,3,3366,31,Male,High,1
CUST_2204,8,Auto,6,7,3,2440,43,Male,Low,0
CUST_2205,1,Life,2,41,5,3897,42,Female,Low,1
CUST_2206,3,Life,7,55,3,4293,58,Female,High,0
CUST_2207,5,Auto,8,35,3,803,71,Male,Low,1
CUST_2208,9,Health,3,11,2,1376,34,Other,Low,0
CUST_2209,10,Auto,10,6,2,3242,82,Other,High,1
CUST_2210,2,Auto,8,52,0,3527,54,Male,Medium,1
CUST_2211,1,Health,7,25,0,1851,55,Male,Medium,1
CUST_2212,6,Life,7,43,5,2007,47,Other,Low,0
CUST_2213,6,Health,7,2,5,3675,80,Female,High,0
CUST_2214,8,Life,6,57,4,3025,41,Other,High,0
CUST_2215,10,Health,5,28,2,1137,41,Male,Low,0
CUST_2216,10,Life,4,43,1,1595,82,Female,Low,0
CUST_2217,10,Health,0,13,4,2654,50,Female,Medium,0
CUST_2218,2,Life,2,37,3,3660,21,Other,High,0
CUST_2219,6,Health,3,11,0,3564,30,Other,Medium,0
CUST_2220,9,Auto,4,15,5,3243,39,Other,High,0
CUST_2221,5,Life,7,5,0,1763,63,Other,High,0
CUST_2222,4,Health,1,34,4,3459,34,Other,High,0
CUST_2223,5,Life,4,60,1,4483,25,Other,Low,0
CUST_2224,6,Health,5,25,5,4205,23,Other,High,0
CUST_2225,7,Health,1,30,0,2102,51,Other,High,0
CUST_2226,6,Health,3,41,0,3098,49,Female,Medium,0
CUST_2227,2,Health,7,43,1,1439,41,Male,High,1
CUST_2228,3,Life,4,34,5,3607,23,Other,Medium,0
CUST_2229,4,Health,10,8,2,4948,26,Male,Low,1
CUST_2230,5,Life,0,44,0,2453,38,Female,High,0
CUST_2231,4,Life,2,6,4,1643,82,Female,Medium,1
CUST_2232,5,Auto,8,43,5,546,33,Other,Medium,1
CUST_2233,5,Auto,10,52,1,1973,37,Male,Medium,1
CUST_2234,1,Life,2,53,2,1803,55,Female,High,0
CUST_2235,8,Auto,6,2,5,4293,79,Female,High,0
CUST_2236,1,Life,5,35,4,1518,68,Female,High,0
CUST_2237,9,Life,10,52,1,1176,71,Male,Medium,0
CUST_2238,1,Health,6,60,3,2255,73,Male,Low,0
CUST_2239,7,Auto,5,4,5,1161,77,Other,Low,0
CUST_2240,4,Auto,2,10,5,4599,83,Other,Low,1
CUST_2241,2,Auto,9,60,0,911,44,Male,Medium,1
CUST_2242,4,Life,3,56,3,990,21,Male,Medium,0
CUST_2243,10,Life,10,16,1,1672,42,Other,Low,0
CUST_2244,6,Health,6,59,5,1173,30,Male,High,0
CUST_2245,10,Auto,7,35,5,2777,80,Male,High,0
CUST_2246,5,Life,5,36,1,4750,39,Male,Low,0
CUST_2247,4,Life,6,16,0,921,52,Male,Low,0
CUST_2248,6,Life,2,57,1,761,24,Other,High,0
CUST_2249,8,Health,7,26,0,4871,45,Female,Low,0
CUST_2250,9,Health,5,37,5,2580,78,Female,High,0
CUST_2251,5,Life,4,44,0,4127,62,Female,Low,0
CUST_2252,6,Health,5,31,3,3080,28,Female,Medium,0
CUST_2253,10,Life,10,59,3,3226,45,Male,Low,0
CUST_2254,1,Auto,4,1,3,3448,80,Other,Medium,1
CUST_2255,8,Life,0,50,2,4158,71,Female,High,0
CUST_2256,4,Auto,3,44,3,4480,51,Female,High,0
